"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
915,7,"Fraction_size Riverine_vs_Lentic distance_from_source_of_the_river T DO ntu Color",0.375967373389121,0.342365616571612,0.371915726250802,0.307765419618222,9.40444686800814,136.638749176492,-254.190240301925,162.984032342907,20.2699689589692,0.15534546834745,0.700836642193757,0.00113824331697718
916,7,"Max_depth distance_from_source_of_the_river DO TDS ntu Transparancy Color",0.375863986275455,0.342256662459518,0.371946533695272,0.29957504423688,9.42621740676725,136.661610545153,-254.170127470644,163.006893711567,20.2733272025857,0.155371205334442,0.700952753875258,0.00113843189636578
917,7,"Riverine_vs_Lentic Max_depth T DO TDS ntu Transparancy",0.373408235003784,0.339668678427065,0.372677553403287,0.297604732737136,9.94333241604465,137.203525607334,-253.693267001722,163.548808773749,20.3530954709822,0.155982535279664,0.703710751457289,0.00114291121740435
918,7,"Fraction_size Riverine_vs_Lentic T DO TDS Transparancy Color",0.37246068425911,0.338670105719216,0.37295923400464,0.300277284009944,10.1428610563331,137.41205568789,-253.509720068232,163.757338854305,20.383874028645,0.156218416719091,0.704774923832077,0.00114463956181558
919,7,"Riverine_vs_Lentic Max_depth T DO ntu Transparancy Color",0.372386965270662,0.338592417246774,0.37298113969992,0.297863417775279,10.1583842877919,137.428266023494,-253.495450664084,163.773549189908,20.386268585506,0.156236768180694,0.704857715926795,0.00114477402617266
920,7,"Fraction_size Riverine_vs_Lentic Max_depth DO TDS Transparancy Color",0.372301383361997,0.338502227081489,0.373006568864042,0.296561619014878,10.1764055304167,137.447082551487,-253.47888690745,163.792365717901,20.3890484764253,0.156258072774584,0.70495383099345,0.00114493012864461
921,7,"Fraction_size Riverine_vs_Lentic Max_depth T TDS Transparancy Color",0.370977658688998,0.337107224926098,0.373399669902955,0.291180110857722,10.4551462581341,137.737797958556,-253.222948098606,164.083081124971,20.4320460007337,0.156587598220083,0.706440475626202,0.00114734461900666
922,7,"Riverine_vs_Lentic distance_from_source_of_the_river T DO TDS ntu Color",0.370973118426912,0.337102440188361,0.373401017493647,0.303257633279259,10.4561023149213,137.738794034316,-253.222071084878,164.084077200731,20.432193478554,0.156588728464096,0.706445574689776,0.0011473529005015
923,7,"Fraction_size Max_depth distance_from_source_of_the_river T DO ntu Color",0.370909736261357,0.337035645136968,0.373419829383606,0.295802671691426,10.4694488901658,137.752698524667,-253.209828547451,164.097981691082,20.4342522723951,0.156604506697113,0.706516757737245,0.00114746851036432
924,7,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO ntu Color",0.370536458683256,0.336642267996969,0.373530599321292,0.297665297356826,10.5480510843251,137.834558048005,-253.137750892623,164.17984121442,20.4463771591375,0.156697429691394,0.706935977171113,0.00114814937333612
925,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T ntu Color",0.369901469085024,0.33597308665114,0.373718956741698,0.292492156594269,10.6817627740099,137.973699379602,-253.01522655482,164.318982546017,20.4670030349276,0.156855502766946,0.707649119335281,0.00114930760230639
926,7,"Fraction_size Riverine_vs_Lentic distance_from_source_of_the_river T TDS ntu Color",0.369892076260207,0.335963188058833,0.373721742229552,0.295897435513459,10.6837406496802,137.975756518446,-253.013414997731,164.321039684861,20.4673081347883,0.156857840998488,0.707659668200076,0.00114932473493635
927,7,"Fraction_size distance_from_source_of_the_river T DO TDS ntu Color",0.369635024549867,0.335692295102552,0.373797964106733,0.297433286212497,10.7378688096086,138.032041959476,-252.963847879582,164.377325125891,20.4756577465991,0.156921830951303,0.707948357043996,0.00114979360047148
928,7,"Fraction_size Riverine_vs_Lentic Max_depth T DO Transparancy Color",0.367662229282816,0.333613272398045,0.374382427726976,0.290409489280295,11.1532863050982,138.46325345275,-252.584039481541,164.808536619164,20.5397385287894,0.157412934768067,0.710163957882375,0.00115339200371632
929,7,"Fraction_size Riverine_vs_Lentic distance_from_source_of_the_river T DO TDS ntu",0.367062923626082,0.332981696436717,0.374559798414025,0.293184819507881,11.2794839187644,138.593982656771,-252.468870602448,164.939265823186,20.5592053107186,0.157562124752626,0.710837024235323,0.00115448514473093
930,7,"Riverine_vs_Lentic Max_depth T DO TDS Transparancy Color",0.367016874889482,0.332933168152762,0.374573423537625,0.291600992639209,11.2891805411906,138.604022350657,-252.46002545455,164.949305517072,20.5607010761989,0.157573588035552,0.710888740508736,0.00115456913820252
931,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO Color",0.366729937610926,0.332630780405361,0.37465831276843,0.288365019394084,11.3496017960521,138.666564890347,-252.404922925001,165.011848056762,20.5700214377978,0.157645017643593,0.711210993144652,0.00115509251538791
932,7,"Fraction_size Riverine_vs_Lentic distance_from_source_of_the_river T DO TDS Color",0.366291999950582,0.332169261486383,0.374787837782817,0.293621956738526,11.441819660257,138.761965752171,-252.320866074325,165.107248918586,20.5842466279603,0.157754036992986,0.711702830824731,0.00115589131915855
933,7,"Fraction_size Max_depth distance_from_source_of_the_river T DO TDS ntu",0.366109367350708,0.331976794823439,0.374841840214744,0.285819492276026,11.4802771619053,138.80173117682,-252.285827400955,165.147014343235,20.5901789413882,0.157799501197185,0.711907941283051,0.00115622444330527
934,7,"Max_depth distance_from_source_of_the_river T DO TDS ntu Color",0.365918948844059,0.331776123012585,0.374898136569538,0.291440709884231,11.5203741656078,138.843179664118,-252.249304651909,165.188462830533,20.5963641584016,0.157846903609873,0.712121795913595,0.00115657176904335
935,7,"Fraction_size Max_depth distance_from_source_of_the_river T TDS ntu Color",0.365438627950932,0.331269938686751,0.375040103687959,0.284530242694613,11.6215167959592,138.947676069419,-252.157221744669,165.292959235834,20.6119660503201,0.157966473758801,0.712661233224338,0.00115744788036076
936,7,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T TDS ntu Color",0.364621360776032,0.330408664817819,0.375281537655759,0.287545819752946,11.7936112289768,139.125295302934,-252.000686581255,165.470578469349,20.6385127075941,0.158169922659765,0.713579087128456,0.00115893858591099
937,7,"Fraction_size Max_depth distance_from_source_of_the_river T DO TDS Color",0.364278453042486,0.330047292821697,0.375382791912263,0.283690194467625,11.8658183526621,139.199752484031,-251.93506177535,165.545035650446,20.6496511141747,0.158255285444011,0.713964198890746,0.00115956405390642
938,7,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO TDS Color",0.362967399588635,0.328665644181869,0.375769669964395,0.286137529275586,12.1418908632508,139.484057887393,-251.684449247412,165.829341053808,20.692237049076,0.158581656540861,0.715436612769687,0.00116195543180624
939,7,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO TDS ntu",0.362630437844262,0.328310538343568,0.375869039497241,0.285935445507571,12.2128459219238,139.557034414227,-251.620112838124,165.902317580642,20.7031823166911,0.158665539142127,0.715815046728752,0.00116257005424304
940,7,"Fraction_size Riverine_vs_Lentic Max_depth T DO TDS Transparancy",0.360651683799888,0.326225236004497,0.376452041937239,0.277631036947164,12.6295181752657,139.984800456201,-251.242924450736,166.330083622616,20.7674566532345,0.159158126325328,0.718037339732434,0.00116617932637226
941,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T TDS ntu",0.360465205368426,0.326028716426726,0.376506937732265,0.277751869327444,12.6687855053605,140.025044984425,-251.207432320755,166.370328150839,20.7735138878342,0.159204547903362,0.71824676935546,0.00116651946536391
942,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO ntu",0.360060443971866,0.325602160185735,0.376626064455372,0.282931740591839,12.7540173428645,140.112357519545,-251.130426817169,166.457640685959,20.7866614390907,0.159305308418175,0.718701347539289,0.00116725775521441
943,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T DO TDS",0.359104671938063,0.324594923503959,0.376907211596582,0.276260471436523,12.9552771649925,140.318311568399,-250.948765967608,166.663594734814,20.8177070425269,0.159543236449328,0.719774753054175,0.00116900109535984
944,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river T TDS Color",0.358320765474391,0.323768806692243,0.377137646812924,0.274590464342909,13.1203467316503,140.487002120376,-250.799953164144,166.832285286791,20.8431700696312,0.159738380599724,0.720655140313376,0.00117043095055548
945,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river DO ntu Color",0.355169433156093,0.320447787249113,0.378062587482836,0.279363590139226,13.7839323560628,141.163071170538,-250.203368010097,167.508354336953,20.9455323589529,0.160522867137813,0.724194328917004,0.00117617902012415
946,7,"Fraction_size Riverine_vs_Lentic Max_depth T DO ntu Transparancy",0.354192192441809,0.319417925880983,0.378348955948862,0.27651579980017,13.9897129034915,141.372051853304,-250.018898109194,167.717335019719,20.9772753129256,0.160766139540529,0.725291845411507,0.00117796151941133
947,7,"Fraction_size Riverine_vs_Lentic distance_from_source_of_the_river DO TDS ntu Color",0.35361119538562,0.318805644367922,0.378519107354146,0.280098087174025,14.1120552194936,141.496146899525,-249.909344751472,167.84143006594,20.9961473907497,0.160910771817678,0.725944349797689,0.00117902126530952
948,7,"Riverine_vs_Lentic Max_depth distance_from_source_of_the_river DO TDS ntu Color",0.349647354436029,0.314628365828738,0.379677927207366,0.274960220506732,14.9467332559331,142.339818172166,-249.164278196992,168.68510133858,21.1249017692553,0.161897522674141,0.730396048094921,0.00118625136078536
949,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river TDS ntu Color",0.348976780078161,0.313921683620831,0.3798736184897,0.267649799308824,15.0879381366108,142.482035762072,-249.038638084953,168.827318928487,21.1466835172586,0.162064454150546,0.731149154681451,0.00118747449680234
950,7,"Fraction_size Max_depth distance_from_source_of_the_river DO TDS ntu Color",0.348394177436596,0.313307710067797,0.380043555501942,0.269799806597025,15.2106185456055,142.605477152176,-248.929575185619,168.950760318591,21.1656077480702,0.162209486118996,0.731803462263515,0.00118853717130835
951,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river DO TDS ntu",0.347257727616025,0.31211006679535,0.38037482347316,0.266330270199988,15.4499242384446,142.84594994549,-248.717085115558,169.191233111905,21.2025221682528,0.162492391726974,0.733079782831233,0.00119061006999694
952,7,"Fraction_size Max_depth DO TDS ntu Transparancy Color",0.33542758495664,0.299642916454305,0.383806256204782,0.254763403488654,17.941033334725,145.324634185476,-246.524711607278,171.669917351891,21.5867915385713,0.165437364431399,0.746365943048697,0.0012121883981912
953,7,"Fraction_size Max_depth T TDS ntu Transparancy Color",0.334954052493983,0.299143886089813,0.383942969942922,0.252234304991394,18.0407465046396,145.422929281949,-246.437690910663,171.768212448364,21.6021729271555,0.165555244681649,0.746897756429835,0.00121305212732651
954,7,"Fraction_size Max_depth T DO TDS ntu Transparancy",0.334193771670825,0.298342667068485,0.38416236914357,0.24933589410747,18.2008411483669,145.580600835431,-246.298091556645,171.925884001846,21.6268685408595,0.165744507511047,0.747751610277381,0.00121443888905832
955,7,"Fraction_size Riverine_vs_Lentic T DO TDS ntu Color",0.333229671550237,0.29732665386448,0.384440405749106,0.254430043292713,18.4038546410416,145.780282931259,-246.121274518635,172.125566097674,21.6581846590949,0.165984508719926,0.74883436887435,0.00121619741973823
956,7,"Max_depth T DO TDS ntu Transparancy Color",0.329887403927317,0.293804417984942,0.385402728535849,0.250546085822576,19.1076460928762,146.470296820199,-245.510080063706,172.815579986614,21.7667489521785,0.166816526321385,0.752587992512398,0.00122229375769094
957,7,"Fraction_size Riverine_vs_Lentic Max_depth T DO TDS Color",0.329493234503233,0.293389024053407,0.385516061458954,0.240292900070916,19.1906475465426,146.551446449468,-245.438180480859,172.896729615882,21.7795524525887,0.166914650091171,0.753030675096369,0.00122301272765114
958,7,"Fraction_size Riverine_vs_Lentic Max_depth distance_from_source_of_the_river DO TDS Color",0.329485511352615,0.293380885040833,0.38551828171249,0.245271599402634,19.192273833842,146.553035976527,-245.436772098963,172.898319142942,21.7798033177143,0.166916572677265,0.753039348788601,0.00122302681477448
959,7,"Riverine_vs_Lentic Max_depth T DO TDS ntu Color",0.328143627805679,0.291966746225985,0.385903852853415,0.245728680654017,19.4748383308363,146.828935873584,-245.192290290773,173.174219039998,21.8233906826742,0.167250618557524,0.754546387233621,0.00122547442714974
960,7,"Fraction_size Riverine_vs_Lentic Max_depth T TDS ntu Color",0.327455913071938,0.291242000698889,0.386101308661775,0.238972504329608,19.619652512558,146.970120951125,-245.067164262374,173.31540411754,21.8457291882444,0.167421816925761,0.755318743780746,0.00122672882742673
961,7,"Fraction_size Riverine_vs_Lentic Max_depth T DO ntu Color",0.325982753309672,0.289689516949424,0.386523941014749,0.245210469440637,19.9298602412149,147.272069511839,-244.799518966365,173.617352678254,21.8935806969306,0.167788542451736,0.756973215513753,0.00122941588926089
962,7,"Fraction_size T DO TDS ntu Transparancy Color",0.3230351283547,0.286583173727645,0.387368195893869,0.244674981077334,20.5505505869842,147.874257925343,-244.265573140366,174.219541091758,21.9893261175899,0.168522318475002,0.760283625078568,0.00123479239405067
963,7,"Fraction_size Riverine_vs_Lentic Max_depth DO TDS ntu Color",0.321327354537534,0.284783442858786,0.387856493442224,0.238391305693105,20.9101617102665,148.221951034253,-243.957179214509,174.567234200668,22.0447984130865,0.168947448367489,0.762201586442461,0.00123790739485576
964,7,"Fraction_size Max_depth T DO ntu Transparancy Color",0.321271352354478,0.284724425173565,0.387872495532793,0.239667771656757,20.9219542601655,148.233337941434,-243.947078077975,174.578621107849,22.0466174886665,0.168961389442017,0.762264481201894,0.00123800954353819
965,7,"Fraction_size Max_depth T DO TDS Transparancy Color",0.30491627007797,0.26748868462063,0.392517890141143,0.215379233801867,24.365893644709,151.5192422259,-241.028845243772,177.864525392315,22.5778669713525,0.173032791813883,0.780632496681665,0.00126784141819665
